question_0,imageurl_0,question_id_0,question_1,imageurl_1,question_id_1,question_2,imageurl_2,question_id_2,question_3,imageurl_3,question_id_3,question_4,imageurl_4,question_id_4,question_5,imageurl_5,question_id_5,question_6,imageurl_6,question_id_6,question_7,imageurl_7,question_id_7
Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2380732.jpg,01354342,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2360947.jpg,191042383,Does the gray sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2374359.jpg,12682220,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2390130.jpg,061037609,Does the blue sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2340180.jpg,01276473,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2410986.jpg,16800837,Is the weather sunny in the picture?,http://ugrad.cs.jhu.edu/~jgualla1/images/2318983.jpg,12456212,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2381481.jpg,031004100
Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2403045.jpg,05276635,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/713765.jpg,03478244,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2381600.jpg,00367088,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2321951.jpg,19637243,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2366773.jpg,02394560,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2333723.jpg,07806851,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2358947.jpg,09556056,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2358716.jpg,18398188
Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/150439.jpg,02842925,Does the window look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2356576.jpg,13113058,Does the gray sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2394960.jpg,08337615,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2401364.jpg,19808978,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2403045.jpg,05276636,Does the sky that looks blue look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2396994.jpg,16608019,Is this a sunny picture?,http://ugrad.cs.jhu.edu/~jgualla1/images/2402683.jpg,00211223,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2410860.jpg,161064251
Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/45.jpg,061046611,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2315386.jpg,02933355,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2400081.jpg,17431443,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2394877.jpg,07932916,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2336511.jpg,19548858,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2400768.jpg,0575634,Is the weather sunny in the picture?,http://ugrad.cs.jhu.edu/~jgualla1/images/2396905.jpg,17583112,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2400081.jpg,17431443
Does that sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2387391.jpg,0280628,Does this picture look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2402683.jpg,00211222,Does the purple sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2403189.jpg,06460516,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/838.jpg,00428599,Does the blue sky seem to be sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2393365.jpg,09483854,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2371457.jpg,03974022,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2392114.jpg,00311864,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2389541.jpg,11646643
Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2357229.jpg,02665095,Is it sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/150297.jpg,10835977,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2371457.jpg,03974060,Is the weather sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2404979.jpg,11166860,Is the weather sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2357837.jpg,08614509,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2403880.jpg,18260581,Does the sidewalk look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2406035.jpg,12164239,Does the window look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2400861.jpg,08223760
Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2358947.jpg,09556349,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2351709.jpg,18558347,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2377817.jpg,01281025,Is it sunny in the picture?,http://ugrad.cs.jhu.edu/~jgualla1/images/2371457.jpg,03974023,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2322031.jpg,10672609,Does the water look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2363705.jpg,0947332,Does the blue sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2410304.jpg,08592044,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2406204.jpg,121047181
Is the weather sunny in the image?,http://ugrad.cs.jhu.edu/~jgualla1/images/2332087.jpg,15899910,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2401770.jpg,03959852,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2380732.jpg,01354341,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2404198.jpg,15281321,Does the blue sky seem to be sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2396304.jpg,16371835,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2393168.jpg,07890389,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2409623.jpg,13708767,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2411180.jpg,03415240
Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2414164.jpg,02886743,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2385218.jpg,19757566,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2366773.jpg,02394559,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2392742.jpg,08410024,Is it sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2406035.jpg,12164206,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2343718.jpg,10353248,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2412272.jpg,11214195,Does the blue sky seem to be sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2393365.jpg,09483854
Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2387159.jpg,121017395,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2566.jpg,19642357,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2391023.jpg,02211605,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2364317.jpg,02544227,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/150439.jpg,02842925,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2403045.jpg,05276635,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2361775.jpg,06110760,Is it sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2404793.jpg,01124195
Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/3238.jpg,11618978,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2380105.jpg,15490911,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2335922.jpg,10100496,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2374253.jpg,05490462,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2394877.jpg,07932918,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2415053.jpg,0599122,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2374359.jpg,12682108,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/838.jpg,00428474
Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2368800.jpg,02760329,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2406204.jpg,121047182,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2386811.jpg,19560776,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2411180.jpg,03415240,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/45.jpg,061046611,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2388260.jpg,17204718,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2335922.jpg,10100496,Does the sidewalk look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2406035.jpg,12164239
Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2406204.jpg,121047181,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2352072.jpg,09245248,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2381600.jpg,00366808,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2391685.jpg,07940129,Is it sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2376615.jpg,14872335,Is the weather sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2341449.jpg,01612912,Does the bedroom look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2334728.jpg,081031112,Does the blue sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2381600.jpg,00367090
Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2403683.jpg,1647463,Is the ground sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2375020.jpg,17822427,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2394134.jpg,16566056,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2389387.jpg,13221454,Is the sidewalk sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2406035.jpg,12164238,Is it sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2411995.jpg,18313422,Does the gray sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2389387.jpg,13221456,Is the weather sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2410986.jpg,16800838
Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2413698.jpg,14725322,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2405983.jpg,01956514,Does the gray sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/713765.jpg,03478245,Does the blue sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2566.jpg,19642416,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2408182.jpg,05502822,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/1031.jpg,10438834,Is the weather sunny in the picture?,http://ugrad.cs.jhu.edu/~jgualla1/images/2318983.jpg,12456212,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/1925.jpg,02333591
Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2368683.jpg,06388857,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2354736.jpg,06244646,Is it sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2382828.jpg,05691538,Does the sky seem to be sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2414164.jpg,02886745,Does this kite look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2395165.jpg,12361348,Does the kite of the boy look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2395165.jpg,12361350,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2383870.jpg,10272796,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2388919.jpg,18596159
Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2371457.jpg,03974022,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2411995.jpg,18313536,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2388919.jpg,18596159,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2368037.jpg,18264759,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2328273.jpg,03411655,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2383870.jpg,10272796,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2387159.jpg,121017285,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2356440.jpg,18587278
Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2382140.jpg,02669896,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2315386.jpg,02933356,Is the weather sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/1159372.jpg,08374308,Is it sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/3623.jpg,00928463,Does the window look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2356576.jpg,13113058,Is that sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2390130.jpg,061037676,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2405983.jpg,01956515,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2358716.jpg,18398188
Is it sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2397743.jpg,1494991,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2350854.jpg,07513105,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/45.jpg,061046419,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2333723.jpg,07806851,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2410304.jpg,08591929,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2397824.jpg,181002040,Does the blue sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2408282.jpg,04842006,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2369515.jpg,13677497
Does the blue sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2566.jpg,19642416,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2401710.jpg,10844411,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2405819.jpg,18233208,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2404198.jpg,15281321,Does the sky that looks gray look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2403683.jpg,1647464,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2345752.jpg,09623533,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2354114.jpg,14627474,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2392742.jpg,08410025
Does that sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2387391.jpg,0280628,Is the weather sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2404979.jpg,11166860,Is the window sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2356442.jpg,18447831,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2400752.jpg,01763656,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2328788.jpg,08256173,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2332087.jpg,15899938,Does that sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/838.jpg,00428600,Is it sunny in the picture?,http://ugrad.cs.jhu.edu/~jgualla1/images/2335859.jpg,13829678
Is the grass sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2403364.jpg,13483207,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2358947.jpg,09556349,Is the sky sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2364317.jpg,02544226,Does the sky look sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2349263.jpg,01843205,Is it sunny in the picture?,http://ugrad.cs.jhu.edu/~jgualla1/images/2371457.jpg,03974023,Is it sunny today?,http://ugrad.cs.jhu.edu/~jgualla1/images/2354114.jpg,14627473,Is it sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/2397824.jpg,181002041,Is the weather sunny?,http://ugrad.cs.jhu.edu/~jgualla1/images/150297.jpg,10835978
