question_0,imageurl_0,question_id_0,question_1,imageurl_1,question_id_1,question_2,imageurl_2,question_id_2,question_3,imageurl_3,question_id_3,question_4,imageurl_4,question_id_4,question_5,imageurl_5,question_id_5,question_6,imageurl_6,question_id_6,question_7,imageurl_7,question_id_7
Is this an old picture?,http://farm5.staticflickr.com/4048/4211324506_625daea234_z.jpg,301402010,Is the animal old?,http://farm6.staticflickr.com/5287/5359151195_f2016ebdf4_z.jpg,170898002,Is this an old sheep?,http://farm5.staticflickr.com/4068/4652633334_0500e39ca2_z.jpg,399957001,Are the buildings old?,http://farm9.staticflickr.com/8030/8047000818_7229789111_z.jpg,40711000,Is this an old goat?,http://farm7.staticflickr.com/6115/7014979035_5f79f63d10_z.jpg,434089002,Is this truck old?,http://farm8.staticflickr.com/7255/7496224340_2220598a32_z.jpg,41633001,Is the train old?,http://farm9.staticflickr.com/8546/8809555084_424078bff5_z.jpg,435034008,Is this boat old?,http://farm4.staticflickr.com/3668/9265784654_671a4bc2a0_z.jpg,41945000
Are these old bikes?,http://farm3.staticflickr.com/2344/2203901807_a15c1aff5a_z.jpg,435745004,Is this a very old giraffe?,http://farm1.staticflickr.com/105/267244194_c01f40b0a2_z.jpg,305351000,Is this an old elephant?,http://farm2.staticflickr.com/1168/4723652147_ae14813f08_z.jpg,43448000,Is this an old stove?,http://farm3.staticflickr.com/2055/2652474505_a15312876f_z.jpg,174887002,Is the bench old?,http://farm6.staticflickr.com/5187/5584272174_f959e72206_z.jpg,306154000,Is this an old airplane?,http://farm5.staticflickr.com/4129/5185205452_2729c92c1c_z.jpg,569016002,Are these old signs?,http://farm2.staticflickr.com/1390/793369316_d701a9b445_z.jpg,570110001,Are these books old?,http://farm1.staticflickr.com/62/190102530_3a59942d01_z.jpg,439143008
Is the man old?,http://farm5.staticflickr.com/4142/4917411972_8756cf413b_z.jpg,308128002,Is this an old building?,http://farm1.staticflickr.com/76/199138825_6833673b79_z.jpg,308907002,Is this an old bus?,http://farm9.staticflickr.com/8102/8524093437_b658452ae7_z.jpg,571584023,Is this an old stove?,http://farm1.staticflickr.com/156/382180155_911470403c_z.jpg,571808004,Is the woman old?,http://farm4.staticflickr.com/3132/3154927857_9317285130_z.jpg,178753000,Is this train old?,http://farm9.staticflickr.com/8251/8623297726_10f95e516f_z.jpg,310663001,Is this picture old?,http://farm4.staticflickr.com/3103/5841178452_8b5883228c_z.jpg,48844004,Is this an old train?,http://farm4.staticflickr.com/3737/9546354549_be03c51e66_z.jpg,180510017
Is this an old picture scene?,http://farm4.staticflickr.com/3622/3489977028_6638e1fd48_z.jpg,320290004,Is this picture old?,http://farm4.staticflickr.com/3312/3305752572_0c8f053ccc_z.jpg,575156001,Is this an old pic?,http://farm6.staticflickr.com/5283/5367870609_2241c51360_z.jpg,314704002,Is this an old desk?,http://farm4.staticflickr.com/3176/2817328185_0bb10d53e9_z.jpg,314935003,Is the building old?,http://farm9.staticflickr.com/8068/8221119621_9dd44e2892_z.jpg,446455010,Is this train old?,http://farm3.staticflickr.com/2889/9276117055_f44f688be2_z.jpg,438232003,Is the building old?,http://farm9.staticflickr.com/8387/8649460750_cf51faaba3_z.jpg,316031004,Is this picture old?,http://farm3.staticflickr.com/2688/4274582202_0eea7cba61_z.jpg,572042001
Is the bus old?,http://farm8.staticflickr.com/7398/9316412868_76c4e8c649_z.jpg,449031003,Is the baby old enough to sit up?,http://farm5.staticflickr.com/4038/4298410997_540049eef1_z.jpg,187194000,Is the man old?,http://farm7.staticflickr.com/6091/6301571543_ca2ba891ee_z.jpg,57265003,Is this picture old?,http://farm3.staticflickr.com/2605/3983645400_20c04eae92_z.jpg,188386007,Is this woman old?,http://farm9.staticflickr.com/8348/8274179545_359603c176_z.jpg,190313011,Is the building old?,http://farm9.staticflickr.com/8062/8199947921_b7ebe54718_z.jpg,321805009,Is this an old cat?,http://farm4.staticflickr.com/3322/3606128278_a877854f01_z.jpg,321861011,Is the tree very old?,http://farm1.staticflickr.com/29/88951309_1e829045ab_z.jpg,453273002
Are the electronics pictured old?,http://farm8.staticflickr.com/7164/6615118575_f1624e27b3_z.jpg,191444000,Is the dog old?,http://farm1.staticflickr.com/128/318959350_1a39aae18c_z.jpg,322796001,Is this a really old train?,http://farm4.staticflickr.com/3686/9628046440_50f45aba17_z.jpg,191893003,Is the hydrant old?,http://farm3.staticflickr.com/2580/3835293885_908f3dbc7e_z.jpg,62459003,Is the man old?,http://farm4.staticflickr.com/3639/3419012138_cfdf55b431_z.jpg,325991008,Is this an old cat?,http://farm8.staticflickr.com/7002/6833524069_20233e91c2_z.jpg,457768001,Is this picture old?,http://farm3.staticflickr.com/2189/2530822102_888f95c849_z.jpg,457877003,Is that an old TV?,http://farm5.staticflickr.com/4009/4586518760_6b3d02f30f_z.jpg,458410001
Is this the apartment of someone old?,http://farm4.staticflickr.com/3415/3580467745_ac7edc0a34_z.jpg,460312002,Is this an old airplane?,http://farm8.staticflickr.com/7370/9227337504_94f726d030_z.jpg,67327009,Is this an old track?,http://farm4.staticflickr.com/3805/9660168220_5093faa24c_z.jpg,54618001,Is the animal old?,http://farm3.staticflickr.com/2700/4253691464_2d829184e6_z.jpg,198658018,Is this an old bomber plane?,http://farm8.staticflickr.com/7341/9420428165_2cd516f928_z.jpg,67608004,Is this an old goat?,http://farm9.staticflickr.com/8053/8087000697_2da36bf0bd_z.jpg,460927018,Is the building old?,http://farm1.staticflickr.com/206/466220945_e18c5b79a7_z.jpg,198841000,Are these buildings really old?,http://farm9.staticflickr.com/8321/8031026718_3eee424c3c_z.jpg,68291002
Do you think this is a very old picture?,http://farm9.staticflickr.com/8309/8020916777_e0620a5005_z.jpg,200250000,Is this an old picture?,http://farm3.staticflickr.com/2428/3864146499_3a2977a362_z.jpg,331875000,Is this an old train?,http://farm4.staticflickr.com/3751/10025532055_946f32237f_z.jpg,69842000,Are these vehicles old?,http://farm9.staticflickr.com/8246/8660644885_27c333309f_z.jpg,463406006,Is the child old enough to walk?,http://farm8.staticflickr.com/7147/6702322981_3e327bd6d1_z.jpg,70943000,Is the hydrant old?,http://farm1.staticflickr.com/110/315411608_8f2f846127_z.jpg,71857000,Is this an old picture of old town?,http://farm9.staticflickr.com/8526/8684868712_3122ac37d6_z.jpg,334006004,Is he old enough to be smoking?,http://farm4.staticflickr.com/3492/3313223124_26f1982f00_z.jpg,334178002
Are these men old?,http://farm9.staticflickr.com/8018/7686780266_950ae3acaa_z.jpg,427113001,Is this an old desk?,http://farm4.staticflickr.com/3523/3750770006_56fa24a8f7_z.jpg,465718004,Is the bear old?,http://farm8.staticflickr.com/7104/7359649552_ddf04baf5a_z.jpg,203635001,Is that an old phone?,http://farm4.staticflickr.com/3640/3677840493_e3b875ea9c_z.jpg,335233007,Is the train old?,http://farm8.staticflickr.com/7285/8732313419_ab6ba1abfa_z.jpg,335887009,Is this an old style train?,http://farm4.staticflickr.com/3724/9490894678_b67a525eb9_z.jpg,467990007,Is this boat old?,http://farm8.staticflickr.com/7288/9446598716_a21f8259a8_z.jpg,75932001,Is the woman old?,http://farm6.staticflickr.com/5349/9163672184_db4fb4f764_z.jpg,143901010
Is this picture old?,http://farm2.staticflickr.com/1248/1367485839_0630c7232c_z.jpg,78404000,Is this an old photo?,http://farm2.staticflickr.com/1299/4603303064_8d415a5200_z.jpg,78565001,Is the TV an old model?,http://farm5.staticflickr.com/4052/4616990987_84eec63259_z.jpg,341118002,Is this house very old?,http://farm5.staticflickr.com/4096/4934394073_081424807a_z.jpg,209788002,Is this an old teddy bear?,http://farm5.staticflickr.com/4009/4435786875_24cba9d180_z.jpg,473632020,Do the vehicles look old?,http://farm4.staticflickr.com/3824/9234363659_bc876b62a8_z.jpg,342770005,Are these phones old to new?,http://farm4.staticflickr.com/3094/2668695859_1f59b76f3e_z.jpg,343193009,Is the keyboard old?,http://farm9.staticflickr.com/8058/8204639550_1f7f704403_z.jpg,212292004
Is the clock old?,http://farm3.staticflickr.com/2695/4080108826_9a113300f5_z.jpg,82367014,Is this an old picture?,http://farm9.staticflickr.com/8456/8047342107_5f1526710e_z.jpg,475593002,Is this an old house?,http://farm9.staticflickr.com/8458/7989435899_2f8d177b9d_z.jpg,214367000,Is the clock old?,http://farm7.staticflickr.com/6154/6249973629_d7bd79fdbb_z.jpg,214527009,Is the clock tower old?,http://farm7.staticflickr.com/6154/6249973629_d7bd79fdbb_z.jpg,214527045,Is the child old enough to walk?,http://farm4.staticflickr.com/3576/3357002444_0a92434178_z.jpg,369404002,Is the tree very old?,http://farm6.staticflickr.com/5261/5696428251_e2853d6982_z.jpg,478621007,Does this building look old?,http://farm9.staticflickr.com/8248/8662891795_dba07ac64a_z.jpg,86336002
Is the building old?,http://farm3.staticflickr.com/2408/4511322312_9cd7cea783_z.jpg,218587003,Is the person very old?,http://farm3.staticflickr.com/2396/2425761085_403b1ac671_z.jpg,87885001,Is this an old plate?,http://farm1.staticflickr.com/164/330480874_2aa80348ef_z.jpg,386066000,Is this truck old?,http://farm8.staticflickr.com/7018/6441529047_b46c043d44_z.jpg,219655008,Is this building pretty old?,http://farm3.staticflickr.com/2076/1883306536_5e285eac47_z.jpg,219688006,Is the clock old?,http://farm9.staticflickr.com/8192/8077326143_4eb7a17955_z.jpg,351466000,Is the elephant old?,http://farm3.staticflickr.com/2230/3532005224_5ca5d86774_z.jpg,482667002,Is the child old enough to brush his teeth?,http://farm4.staticflickr.com/3137/2952321513_61de1e91f3_z.jpg,352937004
Is this an old wall?,http://farm8.staticflickr.com/7394/9714047823_7d932e5ec4_z.jpg,222370038,Is this an old picture?,http://farm8.staticflickr.com/7394/9714047823_7d932e5ec4_z.jpg,222370061,Are these old trees?,http://farm3.staticflickr.com/2850/9532085834_6caf135933_z.jpg,485485002,Is this an old elephant?,http://farm8.staticflickr.com/7265/7554619034_f9bee70f16_z.jpg,224391003,Is the hydrant old?,http://farm3.staticflickr.com/2647/3793535533_0f0cce240f_z.jpg,190323004,Is this clock old?,http://farm3.staticflickr.com/2854/10171993814_4c474ccf14_z.jpg,93570000,Is the clock old?,http://farm9.staticflickr.com/8096/8372137781_479661a06f_z.jpg,225261002,Is this an old town?,http://farm4.staticflickr.com/3013/3055048577_d0063c6acb_z.jpg,356387003
Is the tree old?,http://farm4.staticflickr.com/3219/2945099198_3103372121_z.jpg,488454000,Are these men old?,http://farm4.staticflickr.com/3236/2892595095_24445e0c80_z.jpg,95251000,Is that an old phone?,http://farm1.staticflickr.com/99/254714183_c7939c1076_z.jpg,190722002,Is this an old bus?,http://farm9.staticflickr.com/8396/8627099292_8fae44f9f3_z.jpg,95843005,Is the picture old?,http://farm7.staticflickr.com/6122/6019254588_a987e354b0_z.jpg,227073000,Is this an old farmhouse?,http://farm5.staticflickr.com/4047/4485393860_a5ef537a67_z.jpg,358494003,Is this an old kitchen?,http://farm4.staticflickr.com/3211/3089752879_0554c0e437_z.jpg,358653006,Is this an old picture?,http://farm3.staticflickr.com/2611/3679204003_d662ba9d31_z.jpg,359039002
Are these old cars?,http://farm4.staticflickr.com/3573/3385843441_dd0853e27b_z.jpg,97131011,Is this an old picture?,http://farm1.staticflickr.com/39/88765766_2df6df49ff_z.jpg,228541006,Is this an old elephant?,http://farm8.staticflickr.com/7280/7471315558_f17e14a241_z.jpg,97610003,Is this picture old?,http://farm4.staticflickr.com/3621/3365046231_65b1d23414_z.jpg,97782000,Is this a photo of old technology?,http://farm5.staticflickr.com/4090/5024786041_ca3c606a28_z.jpg,191069010,Is this truck old?,http://farm4.staticflickr.com/3597/3319337675_9348c5fb20_z.jpg,491881000,Is the train old?,http://farm8.staticflickr.com/7289/9325578876_3f2d756da7_z.jpg,361221000,Is the clock old?,http://farm1.staticflickr.com/114/302577326_d619aefb37_z.jpg,361282000
Are these boys old enough to vote?,http://farm8.staticflickr.com/7059/6829117452_a5509ae885_z.jpg,361472001,Is this an old picture?,http://farm6.staticflickr.com/5128/5289121089_5eeb561895_z.jpg,492914000,Is this child old enough to eat donuts?,http://farm4.staticflickr.com/3148/2547802515_97436f03b6_z.jpg,99810010,Is this an old town?,http://farm3.staticflickr.com/2042/2181861447_ba1d1197df_z.jpg,101031016,Is the old man walking past the buss?,http://farm9.staticflickr.com/8511/8507556270_3f298e82d3_z.jpg,232503006,Is this an old track?,http://farm4.staticflickr.com/3734/9534962350_007e87ac01_z.jpg,233834001,Do the vehicles look old?,http://farm8.staticflickr.com/7324/9308112792_342ba0b890_z.jpg,497441002,Is this an old photo of a photo with a filter?,http://farm4.staticflickr.com/3449/3387787179_1964cdae74_z.jpg,235380002
Is this an old farmhouse?,http://farm9.staticflickr.com/8543/8980460797_8486546b2c_z.jpg,367087002,Is the building old?,http://farm7.staticflickr.com/6213/6273588188_9d04908a98_z.jpg,367452009,Is this an old structure?,http://farm3.staticflickr.com/2452/3999037040_ffc1459fc9_z.jpg,106537010,Is the picture old?,http://farm9.staticflickr.com/8298/7978880278_18e9127f72_z.jpg,502214003,Is this an old photo?,http://farm8.staticflickr.com/7246/7595393808_a2c0982505_z.jpg,109118002,Is this an old elephant?,http://farm3.staticflickr.com/2368/1936799917_8180175c92_z.jpg,109265001,Is this an old photo?,http://farm3.staticflickr.com/2539/3840322000_7688d21b32_z.jpg,240379015,Is this an old picture?,http://farm5.staticflickr.com/4005/4378494063_f795759495_z.jpg,502848001
Is the bus old?,http://farm9.staticflickr.com/8087/8515710942_c466f8f123_z.jpg,503238000,Is the train old?,http://farm4.staticflickr.com/3818/9721900369_5dd865a9e6_z.jpg,503724015,Is this an old wall?,http://farm3.staticflickr.com/2626/4072194513_edb6acfb2b_z.jpg,242287002,Is this an old picture?,http://farm5.staticflickr.com/4134/4942102890_bf38b1854f_z.jpg,112022002,Is this an old painting?,http://farm8.staticflickr.com/7418/9819345306_eddc3924e1_z.jpg,505933006,Is this motorcycle old?,http://farm7.staticflickr.com/6090/6081348530_62ac86686f_z.jpg,112841013,Is the clock old?,http://farm9.staticflickr.com/8391/8581307894_aa90f8af13_z.jpg,244111017,Does this room like old?,http://farm8.staticflickr.com/7083/7194936434_c4e13c5ba8_z.jpg,244159001
Does this person look old enough to drink?,http://farm8.staticflickr.com/7445/9497561633_22f589637a_z.jpg,245026010,Do you think this girl is old enough for school?,http://farm9.staticflickr.com/8146/7436677396_c239c19cf7_z.jpg,114458009,Is the baby old enough to sit up?,http://farm4.staticflickr.com/3352/3189884865_607987c04a_z.jpg,114717007,Is this an old stove?,http://farm3.staticflickr.com/2514/3994977171_f834c9bf70_z.jpg,303418002,Is the man old?,http://farm3.staticflickr.com/2435/3560895132_497e9a0f2a_z.jpg,379108003,Is this an old photo?,http://farm6.staticflickr.com/5092/5585712269_20745d75dd_z.jpg,118564007,Is this train old?,http://farm9.staticflickr.com/8246/8647068737_1f58d52a62_z.jpg,511999010,Is this an old picture?,http://farm4.staticflickr.com/3405/3407196135_9a47bbf1fa_z.jpg,347535000
Is the man old?,http://farm6.staticflickr.com/5485/9273788599_c5e3993a02_z.jpg,250227002,Is this motorcycle old?,http://farm9.staticflickr.com/8160/7683149000_87de39a62f_z.jpg,251098000,Is this book old?,http://farm1.staticflickr.com/37/86075448_628fbb6873_z.jpg,251140001,Is the man old?,http://farm9.staticflickr.com/8007/7539574732_133f39fb22_z.jpg,382855001,Is the building old?,http://farm8.staticflickr.com/7312/8730544805_6728d19f33_z.jpg,120986000,Is the woman old?,http://farm4.staticflickr.com/3200/3048031301_be404e305e_z.jpg,383838014,Is this person old?,http://farm4.staticflickr.com/3752/9408607159_c6be40dfe7_z.jpg,515612001,Is this woman old?,http://farm8.staticflickr.com/7239/7216698586_056feceb7e_z.jpg,64342014
